,Pořadí na kandidátce v 2002,"Příjmení, jméno",Tituly,Věk,Navrhující strana,Politická příslušnost,Hlasy abs. 2002,Hlasy v % 2002,Pořadí zvolení v 2002,Mandát v 2002,Pořadí na kandidátce v 2006,Hlasy abs. 2006,Hlasy v % 2006,Pořadí zvolení v 2006,Mandát v 2006,Pořadí na kandidátce v 2010,Hlasy abs. 2010,Hlasy v % 2010,Pořadí zvolení v 2010,Mandát v 2010,Pořadí na kandidátce v 2014,Hlasy abs. 2014,Hlasy v % 2014,Pořadí zvolení v 2014,Mandát v 2014,Pořadí na kandidátce v 2018,Hlasy abs. 2018,Hlasy v % 2018,Pořadí zvolení v 2018,Mandát v 2018
2035,0.0,Ženíšek Martin,Ing.,54,OPAT,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,41.0,1 651,2.05,-,-
2036,0.0,Ženíšek Martin,Mgr.,36,ODS,ODS,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,8.0,10 513,2.16,9,*
2037,0.0,Ženíšek Martin,,46,Soukromníci,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,18.0,174,2.03,-,-
2038,0.0,Ženíšek Martin,,46,Soukromníci,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,27.0,157,1.83,-,-
2039,0.0,Ženíšek Martin,Ing. Bc.,45,TOP 09,TOP 09,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,21.0,3 141,2.09,17,-
2040,0.0,Ženíšek Martin,RSDr.,65,KSČM,KSČM,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,41.0,2 554,2.05,38,-
2041,0.0,Ženíšek Martin,MUDr.,64,Soukromníci,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,19.0,178,2.08,-,-
2042,0.0,Ženíšek Martin,Mgr. Ph.D.,36,TOP 09,Zelení,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,12.0,3 291,2.19,9,-
2043,0.0,Ženíšek Martin,Ing.,64,NK,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,20.0,397,2.05,-,-
2044,0.0,Ženíšek Martin,Bc.,53,ČSSD,ČSSD,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,5.0,3 467,2.45,2,*
2045,0.0,Ženíšek Martin,,44,KSČM,KSČM,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,12.0,2 706,2.18,9,-
2046,0.0,Ženíšek Martin,Ing.,32,TOP 09,TOP 09,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,39.0,2 955,1.96,35,-
2047,0.0,Ženíšek Martin,Mgr.,54,ODS,ODS,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,42.0,9 843,2.02,29,-
2048,0.0,Ženíšek Martin,,67,Soukromníci,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,39.0,149,1.74,-,-
2049,0.0,Ženíšek Martin,MUDr.,77,NPJS,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,39.0,1 222,2.01,-,-
2050,0.0,Ženíšek Martin,MUDr.,72,NPJS,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,27.0,1 229,2.02,-,-
2051,0.0,Ženíšek Martin,Ing. CSc.,74,ODS,ODS,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,29.0,10 243,2.1,16,-
2052,0.0,Ženíšek Martin,,53,SPD,SPD,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,4.0,2 438,2.23,-,-
2053,0.0,Ženíšek Martin,,53,SPD,SPD,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,21.0,2 310,2.12,-,-
2054,0.0,Ženíšek Martin,,21,ODS,ODS,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,34.0,10 160,2.08,21,-
2055,0.0,Ženíšek Martin,,54,BPI,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,41.0,214,2.02,-,-
2056,0.0,Ženíšek Martin,JUDr.,32,ANO,ANO,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,24.0,10 493,2.14,11,-
2057,0.0,Ženíšek Martin,,28,PRO Zdraví,PRO Zdraví,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,36.0,2 129,2.02,-,-
2058,0.0,Ženíšek Martin,,19,Piráti,Piráti,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,13.0,5 565,2.16,6,-
2059,0.0,Ženíšek Martin,Bc.,44,ODS,ODS,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,30.0,10 294,2.11,17,-
2060,0.0,Ženíšek Martin,,20,SPD,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,32.0,2 289,2.1,-,-
2061,0.0,Ženíšek Martin,,65,Soukromníci,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,26.0,160,1.87,-,-
2062,0.0,Ženíšek Martin,Ing.,35,SPD,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,3.0,2 447,2.24,-,-
2063,0.0,Ženíšek Martin,,63,SPD,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,46.0,2 142,1.96,-,-
2064,0.0,Ženíšek Martin,,49,BPI,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,25.0,214,2.02,-,-
2065,0.0,Ženíšek Martin,Ing.,39,TOP 09,TOP 09,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,37.0,2 981,1.98,33,-
2066,0.0,Ženíšek Martin,Ing.,39,TOP 09,TOP 09,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,43.0,2 803,1.86,39,-
2067,0.0,Ženíšek Martin,Dr. Mgr.,66,KSČM,KSČM,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,4.0,2 720,2.19,1,-
2068,0.0,Ženíšek Martin,Mgr.,49,NK,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,10.0,2 252,2.13,-,-
2069,0.0,Ženíšek Martin,,72,KSČM,KSČM,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,39.0,2 567,2.06,36,-
2070,0.0,Ženíšek Martin,PhDr.,64,NK,PVP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,21.0,3 003,2.08,17,-
2071,0.0,Ženíšek Martin,Mgr.,41,ODS,ODS,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,23.0,10 280,2.11,10,-
2072,0.0,Ženíšek Martin,Mgr.,69,OPAT,OPAT,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,1.0,3 188,3.96,-,-
2073,0.0,Ženíšek Martin,MUDr.,63,Soukromníci,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,7.0,291,3.4,-,-
2074,0.0,Ženíšek Martin,,23,Monarchiste.cz,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,23.0,269,1.99,-,-
2075,0.0,Ženíšek Martin,,26,SPD,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,40.0,2 254,2.07,-,-
2076,0.0,Ženíšek Martin,,26,SPD,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,7.0,2 404,2.2,-,-
2077,0.0,Ženíšek Martin,,72,Soukromníci,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,29.0,155,1.81,-,-
2078,0.0,Ženíšek Martin,,72,Soukromníci,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,31.0,157,1.83,-,-
2079,0.0,Ženíšek Martin,Bc.,24,NPJS,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,20.0,1 253,2.06,-,-
2080,0.0,Ženíšek Martin,MUDr.,47,TOP 09,TOP 09,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,26.0,3 114,2.07,22,-
2081,0.0,Ženíšek Martin,,27,TOP 09,TOP 09,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,25.0,3 125,2.08,21,-
2082,0.0,Ženíšek Martin,Mgr. Bc.,40,KSČM,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,9.0,2 692,2.17,6,-
2083,0.0,Ženíšek Martin,,73,NK,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,37.0,379,1.95,-,-
2084,0.0,Ženíšek Martin,,73,NK,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,41.0,376,1.94,-,-
2085,0.0,Ženíšek Martin,Ing.,50,KDU-ČSL,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,27.0,2 896,2.0,23,-
2086,0.0,Ženíšek Martin,Ing. Ph.D.,34,KDU-ČSL,KDU-ČSL,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,39.0,2 816,1.95,35,-
2087,0.0,Ženíšek Martin,JUDr. Ph.D.,42,KDU-ČSL,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,33.0,2 971,2.06,29,-
2088,0.0,Ženíšek Martin,Mgr.,42,TOP 09,TOP 09,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,19.0,3 473,2.31,15,-
2089,0.0,Ženíšek Martin,Mgr.,59,KDU-ČSL,KDU-ČSL,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,3.0,4 000,2.77,2,*
2090,0.0,Ženíšek Martin,Mgr. Bc.,30,Piráti,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,27.0,5 440,2.11,20,-
2091,0.0,Ženíšek Martin,Ing. Ph.D.,36,ČSSD,ČSSD,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,13.0,3 096,2.19,10,-
2092,0.0,Ženíšek Martin,Mgr.,60,KSČM,KSČM,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,46.0,2 493,2.0,43,-
2093,0.0,Ženíšek Martin,MUDr. Ph.D.,54,TOP 09,TOP 09,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,31.0,3 149,2.09,27,-
2094,0.0,Ženíšek Martin,Mgr.,54,TOP 09,TOP 09,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,5.0,3 609,2.4,2,-
2095,0.0,Ženíšek Martin,,56,PRO Zdraví,PRO Zdraví,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,29.0,2 140,2.03,-,-
2096,0.0,Ženíšek Martin,Ing. Ph.D.,35,Piráti,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,41.0,5 263,2.04,34,-
2097,0.0,Ženíšek Martin,Mgr.,48,Monarchiste.cz,Monarchiste.cz,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,4.0,380,2.81,-,-
2098,0.0,Ženíšek Martin,Mgr.,48,Monarchiste.cz,Monarchiste.cz,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,8.0,300,2.22,-,-
2099,0.0,Ženíšek Martin,,18,Monarchiste.cz,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,29.0,273,2.02,-,-
2100,0.0,Ženíšek Martin,,18,Monarchiste.cz,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,42.0,248,1.83,-,-
2101,0.0,Ženíšek Martin,MUDr. Ing.,41,ODS,ODS,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,9.0,10 657,2.19,10,*
2102,0.0,Ženíšek Martin,DiS.,43,TOP 09,TOP 09,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,41.0,2 908,1.93,37,-
2103,0.0,Ženíšek Martin,,38,Piráti,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,45.0,4 914,1.91,38,-
2104,0.0,Ženíšek Martin,,45,NPJS,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,26.0,1 240,2.04,-,-
2105,0.0,Ženíšek Martin,,45,NPJS,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,43.0,1 201,1.98,-,-
2106,0.0,Ženíšek Martin,Ing.,50,PRO Zdraví,PRO Zdraví,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,15.0,2 159,2.05,-,-
2107,0.0,Ženíšek Martin,,59,NÁR.SOC.,NÁR.SOC.,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,2.0,578,2.98,-,-
2108,0.0,Ženíšek Martin,Ing.,52,SPD,SPD,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,11.0,2 414,2.21,-,-
2109,0.0,Ženíšek Martin,Ing.,29,ANO,ANO,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,19.0,10 535,2.15,6,-
2110,0.0,Ženíšek Martin,,39,Soukromníci,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,42.0,171,2.0,-,-
2111,0.0,Ženíšek Martin,,35,SPD,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,22.0,2 308,2.11,-,-
2112,0.0,Ženíšek Martin,,35,SPD,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,39.0,2 265,2.08,-,-
2113,0.0,Ženíšek Martin,Ing. Ph.D.,65,OPAT,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,11.0,2 217,2.75,-,-
2114,0.0,Ženíšek Martin,Bc.,32,KDU-ČSL,KDU-ČSL,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,35.0,2 837,1.96,31,-
2115,0.0,Ženíšek Martin,Mgr. et Mgr.,32,ANO,ANO,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,2.0,10 782,2.2,2,*
2116,0.0,Ženíšek Martin,,33,DSSS,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,44.0,209,1.97,-,-
2117,0.0,Ženíšek Martin,dipl. um.,42,KDU-ČSL,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,30.0,2 925,2.02,26,-
2118,0.0,Ženíšek Martin,Mgr.,31,ANO,ANO,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,39.0,10 196,2.08,26,-
2119,0.0,Ženíšek Martin,,61,SPD,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,37.0,2 264,2.07,-,-
2120,0.0,Ženíšek Martin,,20,TOP 09,TOP 09,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,16.0,3 212,2.13,12,-
2121,0.0,Ženíšek Martin,,40,Piráti,Piráti,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,19.0,5 505,2.13,12,-
2122,0.0,Ženíšek Martin,,65,NPJS,NPJS,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,7.0,1 269,2.09,-,-
2123,0.0,Ženíšek Martin,Mgr.,50,Soukromníci,Soukromníci,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,2.0,285,3.33,-,-
2124,0.0,Ženíšek Martin,,36,Svobodní,Svobodní,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,22.0,1 767,2.19,-,-
2125,0.0,Ženíšek Martin,Ing.,58,SPD,SPD,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,5.0,2 418,2.22,-,-
2126,0.0,Ženíšek Martin,Mgr.,57,PRO PLZEŇ,PRO PLZEŇ,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,24.0,2 258,2.14,-,-
2127,0.0,Ženíšek Martin,Ing.,66,NK,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,27.0,382,1.97,-,-
2128,0.0,Ženíšek Martin,,57,ND,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,36.0,212,2.0,-,-
2129,0.0,Ženíšek Martin,MUDr. MBA,46,NPJS,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,1.0,2 076,3.42,-,-
2130,0.0,Ženíšek Martin,,42,DSSS,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,35.0,247,2.33,-,-
2131,0.0,Ženíšek Martin,,42,DSSS,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,37.0,216,2.03,-,-
2132,0.0,Ženíšek Martin,,42,DSSS,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,40.0,214,2.02,-,-
2133,0.0,Ženíšek Martin,,42,DSSS,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,42.0,213,2.01,-,-
2134,0.0,Ženíšek Martin,,47,BPI,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,7.0,249,2.35,-,-
2135,0.0,Ženíšek Martin,MBA,41,NK,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,41.0,2 100,1.99,-,-
2136,0.0,Ženíšek Martin,,26,DSSS,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,43.0,213,2.01,-,-
2137,0.0,Ženíšek Martin,,56,DSZ-ZA PR.ZVÍŘ.,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,3.0,90,6.77,-,-
2138,0.0,Ženíšek Martin,,31,DSZ-ZA PR.ZVÍŘ.,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,12.0,63,4.74,-,-
2139,0.0,Ženíšek Martin,,26,DSZ-ZA PR.ZVÍŘ.,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,7.0,73,5.49,-,-
2140,0.0,Ženíšek Martin,Ing. arch.,59,Monarchiste.cz,Monarchiste.cz,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,3.0,490,3.63,-,-
2141,0.0,Ženíšek Martin,,86,Monarchiste.cz,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,46.0,236,1.74,-,-
2142,0.0,Ženíšek Martin,,47,NPJS,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,31.0,1 240,2.04,-,-
2143,0.0,Ženíšek Martin,Mgr. et Mgr.,32,ODS,ODS,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,33.0,10 215,2.1,20,-
2144,0.0,Ženíšek Martin,Mgr.,45,STAN,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,20.0,1 896,2.35,-,-
2145,0.0,Ženíšek Martin,,61,OPAT,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,43.0,1 619,2.01,-,-
2146,0.0,Ženíšek Martin,Mgr. MUDr.,47,OPAT,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,37.0,1 722,2.14,-,-
2147,0.0,Ženíšek Martin,RSDr. CSc.,75,KSČM,KSČM,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,32.0,2 598,2.09,29,-
2148,0.0,Ženíšek Martin,,51,SPD,SPD,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,18.0,2 339,2.14,-,-
2149,0.0,Ženíšek Martin,Bc.,58,KDU-ČSL,KDU-ČSL,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,46.0,2 510,1.74,42,-
2150,0.0,Ženíšek Martin,,54,NPJS,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,23.0,1 263,2.08,-,-
2151,0.0,Ženíšek Martin,JUDr.,73,KSČM,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,29.0,2 614,2.1,26,-
2152,0.0,Ženíšek Martin,,47,DSZ-ZA PR.ZVÍŘ.,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,10.0,62,4.66,-,-
2153,0.0,Ženíšek Martin,Bc.,26,NPJS,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,35.0,1 223,2.01,-,-
2154,0.0,Ženíšek Martin,PhDr. Ph.D.,42,Monarchiste.cz,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,12.0,326,2.41,-,-
2155,0.0,Ženíšek Martin,Mgr.,35,Monarchiste.cz,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,34.0,258,1.91,-,-
2156,0.0,Ženíšek Martin,Mgr.,34,ANO,ANO,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,14.0,10 553,2.16,1,-
2157,0.0,Ženíšek Martin,Ing.,79,Soukromníci,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,30.0,169,1.97,-,-
2158,0.0,Ženíšek Martin,Ing.,37,ČSSD,ČSSD,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,2.0,3 411,2.41,3,*
2159,0.0,Ženíšek Martin,Ing.,52,NK,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,5.0,2 635,2.5,-,-
2160,0.0,Ženíšek Martin,Mgr.,69,NK,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,8.0,421,2.17,-,-
2161,0.0,Ženíšek Martin,,56,Monarchiste.cz,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,21.0,271,2.0,-,-
2162,0.0,Ženíšek Martin,,56,Monarchiste.cz,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,5.0,320,2.37,-,-
2163,0.0,Ženíšek Martin,,46,STAN,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,28.0,1 754,2.18,-,-
2164,0.0,Ženíšek Martin,Mgr.,46,Monarchiste.cz,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,1.0,527,3.9,-,-
2165,0.0,Ženíšek Martin,Bc.,26,Piráti,Piráti,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,8.0,5 625,2.18,1,-
2166,0.0,Ženíšek Martin,,70,NPJS,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,28.0,1 225,2.02,-,-
